id,library
13894,JAYUYA PUBLIC LIBRARY (NEMESIO R. CANALES)
13895,CEIBA PUBLIC LIBRARY
13896,MOROVIS ELECTRONIC MUNICIPAL LIBRARY
13897,TORRECILLASTECHNOLOGIC CENTER
13898,FAJARDO ELECTRONIC MUNICIPAL LIBRARY (RICARCADIO S. BELAVAL)
13899,MONTE BRISAS ELECTRONIC LIBRARY
13900,LAS CROABAS ELECTRONIC LIBRARY
13901,PARAISO ELECTRONIC LIBRARY
13902,HORMIGUEROS PUBLIC MUNICIPAL LIBRARY (PROF. EVELYN LICIAGA)
13903,BARRIO HOYO CIBERNETIC CENTER
13904,BARRIO CARRETERA NUEVA CIBERNETIC CENTER
13905,BARRIO LAVADERO CIBERNETIC CENTER
13906,PARCELAS SAN ROMUALDO CIBERNETIC CENTER
13907,GUAYAMA ELECTRONIC MUNICIPAL LIBRARY
13908,BLONDET ELECTRONIC LIBRARY
13909,OLIMPO SATELITE LIBRARY
13910,LOIZA PUBLIC LIBRARY
13911,TOA BAJA PUBLIC LIBRARY (JAIME FONALLEDAS)
13912,TRUJILLO ALTO MUNICIPAL LIBRARY (EMILIO DIAZ VALCARCEL)
13913,UTUADO PUBLIC LIBRARY
13914,REGIONAL LIBRARY FOR THE BLIND AND PHYSICALLY IMPAIRED
13915,PUERTO RICO ART MUSEUM RESEARCH CENTER LIBRARY
13916,SAN JUAN COMMUNITY LIBRARY AT BUCAPLAA
13917,NARANJITO PUBLIC MUNICIPAL LIBRARY (EUFEMIO MORALES AYALA)
13918,YABUCOA PUBLIC LIBRARY (REINALDO ALVAREZ COSTA)
13919,GURABO PUBLIC LIBRARY (JOSE EMILIO GONZALEZ)
13920,CAMUY PUBLIC LIBRARY
13921,BARRIO CIBAO LIBRARY
13922,BARRIO PUERTOS LIBRARY
13923,QUEBRADA LIBRARY
13924,PATILLAS PUBLIC LIBRARY (LUIS SANTANA GASTON)
13925,CIBER-GUARDARRAYA LIBRARY
13926,PONCE MUNICIPAL LIBRARY (MARIANA SUAREZ DE LONGO MUNICIPAL
13927,RAFAELA PRIETO LIBRARY
13928,COTO LAUREL LIBRARY
13929,GUILLERMO JACKSON LIBRARY
13930,JOSE RODRIGUEZ AYALA LIBRARY
13931,ROSARIO LATORRE LIBRARY
13932,PONCE CENTRO DIGITAL EDUCATIONAL CENTER (PLAZA LAS DELICIAS)
13933,QUEBRADA LIMON DIGITAL EDUCATIONAL CENTER
13934,RAICES EDUCATIONAL DIGITAL CENTER
13935,LAS PIEDRAS MUNICIPAL LIBRARY (AUREA M.PEREZ)
13936,MONTONES LIBRARY
13937,PUEBLITO DEL RIO LIBRARY
13938,HATILLO ELECTRONIC LIBRARY (PEDRO LOPEZ)
13939,AIBONITO TECHNOLOGICAL CENTER
13940,CARRIZALES ELECTRONIC LIBRARY (CARMEN E. RUIZ LOPEZ)
13941,HATILLO MUNICIPAL LIBRARY
13942,CAGUAS PUBLIC LIBRARY (DR. PEDRO ALBIZU CAMPOS)
13943,CENTRO CRIOLLO DEL SABER BARRIO SAN ANTONIO
13944,CENTRO CRIOLLO DEL SABER BARRIO LA BARRA
13945,CENTRO CRIOLLO DEL SABER PARCELAS LAS CAROLINAS
13946,CENTRO CRIOLLO DEL SABER URB. CAGUAS NORTE
13947,CENTRO CRIOLLO DEL SABER URB. SANTA ELVIRA
13948,CENTRO CRIOLLO DEL SABER SECTOR LA SIERRA
13949,CENTRO CRIOLLO DEL SABER BARRIO BORINQUEN
13950,CENTRO CRIOLLO DEL SABER BARRIO BEATRIZ
13951,CENTRO CRIOLLO DEL SABER BARRIO TOMAS DE CASTRO
13952,CENTRO CRIOLLO DEL SABER BARRIO CANABONCITO
13953,CENTRO NEURODIGITAL DE MARIOLGA
13954,GUANICA PUBLIC LIBRARY (DOMINGO SUAREZ CRUZ)
13955,JUNCOS PUBLIC LIBRARY (DR. JOSE M. GALLARDO)
13956,CEIBA NORTE LIBRARY
13957,EL MANGO LIBRARY
13958,VALENCIANO LIBRARY
13959,ARECIBO PUBLIC LIBRARY (NICOLAS NABAL BARRETO)
13960,DOMINGUITO LIBRARY
13961,SABANA HOYOS LIBRARY
13962,GUAYANILLA PUBLIC LIBRARY (JULIA ROJAS REYES)
13963,NATIONAL LIBRARY OF PUERTO RICO (INSTITUTO DE CULTURA)
13964,QUEBRADILLAS MUNICIPAL LIBRARY (JUAN R. ROJAS-MENA)
13965,BARCELONETA MUNICIPAL LIBRARY (SIXTO ESCOBAR)
13966,LOARTE RURAL COMMUNITY LIBRARY
13967,DAJAOS DIGITAL EDUCATION CENTER
13968,LA MORENITA DIGITAL EDUCATION CENTER
13969,BARRIO NUEVO DIGITAL EDUCATION CENTER
13970,BARRANQUITAS ELECTRONIC MUNICIPAL LIBRARY
13971,MOCA MUNICIPAL TECHNOLOGY CENTER
13972,CIDRA ELECTRONIC MUNICIPAL LIBRARY
13973,SANTA CLARA SATELLITE LIBRARY
13974,OROCOVIS HISTORICAL ARCHIVES
13975,CULEBRA COMMUNITY LIBRARY
13976,CAROLINA ELECTRONIC LIBRARY (DR. CARLOS HERNANDEZ)
13977,RED GIGANTE.NET LIBRARY
13978,RED GIGANTE 2.NET LIBRARY
13979,DIAMANTINO DIGITAL CENTER
13980,SABANA ABAJO COMMUNITY LIBRARY
13981,BUENA VISTA COMMUNITY LIBRARY
13982,TRUJILLO BAJO COMMUNITY LIBRARY
13983,SANTA CRUZ COMMUNITY LIBRARY
13984,BUENAVENTURA COMMUNITY LIBRARY
13985,COUNTRY CLUB ELECTRONIC LIBRARY
13986,CERAMICA LIBRARY
13987,COMERIO PUBLIC LIBRARY (CENTRO CIBERNETICO LAURA ARROYO)
13988,MANUEL MARTORELL HOUSING LIBRARY CENTER
13989,RIO PLATA LIBRARY CENTER
13990,BARRIO SABANA LIBRARY CENTER
13991,EL VERDE LIBRARY CENTER
13992,LA JUNCIA LIBRARY CENTER
13993,LA PRIETA LIBRARY CENTER
13994,LA PUNTILLA LIBRARY CENTER
13995,RIO HONDO LIBRARY CENTER
13996,BO. MACUN LIBRARY (ANGEL YUYO MATIAS)
13997,VILLA MARISOL LIBRARY
13998,VILLA ALBIZU LIBRARY
13999,SECTOR EL 26 LIBRARY
14000,AGUADILLA ELECTRONIC LIBRARY (NERYS L. CRESPO)
14001,CANOVANAS BARRIO SAN ISIDRO MUNICIPAL LIBRARY
14002,CANOVANAS LA CENTRAL MUNICIPAL LIBRARY
14003,CANOVANAS BARRIO CAMPO RICO MUNICIPAL LIBRARY (ABEL SANTOS)
14004,OROCOVIS TECHNOLOGICAL EDUCATION MOVIL UNIT
14005,OROCOVIS MUNICIPAL LIBRARY
14006,SANTA ISABEL MUNICIPAL LIBRARY
14007,TOA ALTA MUNICIPAL LIBRARY (EVARISTO IZCOA DIAZ)
14008,THE JANE STERN DORADO COMMUNITY LIBRARY
14009,BARRINGTON PUBLIC LIBRARY
14010,ROGERS FREE LIBRARY
14011,JESSE M. SMITH MEMORIAL LIBRARY
14012,PASCOAG FREE PUBLIC LIBRARY
14013,CENTRAL FALLS FREE PUBLIC LIBRARY
14014,CROSS' MILLS PUBLIC LIBRARY
14015,COVENTRY PUBLIC LIBRARY
14016,GREENE PUBLIC LIBRARY
14017,CRANSTON PUBLIC LIBRARY
14018,WILLIAM HALL LIBRARY
14019,ARLINGTON BRANCH
14020,AUBURN BRANCH
14021,KNIGHTSVILLE BRANCH
14022,OAK LAWN BRANCH
14023,CUMBERLAND PUBLIC LIBRARY
14024,EAST GREENWICH FREE LIBRARY
14025,EAST PROVIDENCE PUBLIC LIBRARY
14026,RIVERSIDE BRANCH
14027,EXETER PUBLIC LIBRARY
14028,FOSTER PUBLIC LIBRARY
14029,TYLER FREE LIBRARY
14030,HARMONY LIBRARY
14031,GLOCESTER MANTON FREE PUBLIC LIBRARY
14032,ASHAWAY FREE LIBRARY
14033,LANGWORTHY PUBLIC LIBRARY
14034,JAMESTOWN PHILOMENIAN LIBRARY
14035,MARIAN J. MOHR MEMORIAL LIBRARY
14036,LINCOLN PUBLIC LIBRARY
14037,"BROWNELL LIBRARY, HOME OF LITTLE COMPTON"
14038,MIDDLETOWN PUBLIC LIBRARY
14039,NARRAGANSETT PUBLIC LIBRARY
14040,ISLAND FREE LIBRARY
14041,NEWPORT PUBLIC LIBRARY
14042,NEWPORT PUBLIC LIBRARY BOOKMOBILE
14043,NORTH KINGSTOWN FREE LIBRARY
14044,WILLETT FREE LIBRARY
14045,MAYOR SALVATORE MANCINI UNION FREE LIBRARY
14046,NORTH SMITHFIELD PUBLIC LIBRARY
14047,PAWTUCKET PUBLIC LIBRARY
14048,PAWTUCKET PUBLIC LIBRARY BOOKMOBILE
14049,PORTSMOUTH FREE PUBLIC LIBRARY
14050,PROVIDENCE PUBLIC LIBRARY
14051,CLARK MEMORIAL LIBRARY
14052,HOPE LIBRARY
14053,NORTH SCITUATE PUBLIC LIBRARY
14054,EAST SMITHFIELD PUBLIC LIBRARY
14055,GREENVILLE PUBLIC LIBRARY
14056,KINGSTON FREE LIBRARY
14057,SOUTH KINGSTOWN PUBLIC LIBRARY
14058,ROBERT BEVERLY HALE LIBRARY
14059,ESSEX PUBLIC LIBRARY
14060,UNION BRANCH LIBRARY
14061,GEORGE HAIL FREE LIBRARY
14062,WARWICK PUBLIC LIBRARY
14063,APPONAUG BRANCH
14064,CONIMICUT BRANCH
14065,NORWOOD BRANCH
14066,PONTIAC FREE LIBRARY
14067,LOUTTIT LIBRARY
14068,WEST WARWICK PUBLIC LIBRARY
14069,WESTERLY PUBLIC LIBRARY
14070,WOONSOCKET HARRIS PUBLIC LIBRARY
14071,FOX POINT BRANCH
14072,OLNEYVILLE BRANCH
14073,SOUTH PROVIDENCE BRANCH
14074,WANSKUCK BRANCH
14075,WASHINGTON PARK BRANCH
14076,SMITH HILL BRANCH
14077,MOUNT PLEASANT BRANCH
14078,KNIGHT MEMORIAL LIBRARY
14079,ROCHAMBEAU BRANCH
14080,DAVISVILLE FREE LIBRARY
14081,ABBE REGIONAL LIBRARY BOOKMOBILE
14082,AIKEN COUNTY PUBLIC LIBRARY
14083,BAMBERG COUNTY PUBLIC LIBRARY
14084,BARNWELL COUNTY PUBLIC LIBRARY
14085,EDGEFIELD COUNTY PUBLIC LIBRARY
14086,NANCY CARSON LIBRARY
14087,BLACKVILLE LIBRARY
14088,DENMARK LIBRARY
14089,MOBLEY (JOHNSTON) BRANCH LIBRARY
14090,NEW ELLENTON LIBRARY
14091,TRENTON BRANCH LIBRARY
14092,NANCY BONNETTE LIBRARY
14093,WILLISTON LIBRARY
14094,JACKSON BRANCH LIBRARY
14095,MIDLAND VALLEY BRANCH LIBRARY
14096,ALLENDALE HAMPTON JASPER REGIONAL LIBRARY
14097,HAMPTON COUNTY LIBRARY
14098,JASPER COUNTY LIBRARY
14099,HARDEEVILLE PUBLIC LIBRARY
14100,AHJ LIBRARY ANNEX - BOOKMOBILE
14101,ESTILL PUBLIC LIBRARY
14102,ANDERSON COUNTY LIBRARY
14103,JENNIE ERWIN BRANCH LIBRARY
14104,BELTON BRANCH LIBRARY
14105,LANDER MEMORIAL REGIONAL LIBRARY
14106,PENDLETON BRANCH LIBRARY
14107,POWDERSVILLE BRANCH LIBRARY
14108,PIEDMONT BRANCH LIBRARY
14109,IVA BRANCH LIBRARY
14110,ANDERSON COUNTY LIBRARY BOOKMOBILE
14111,WESTSIDE COMMUNITY CENTER BRANCH
14112,BEAUFORT COUNTY LIBRARY
14113,BLUFFTON BRANCH LIBRARY
14114,HILTON HEAD ISLAND LIBRARY
14115,LOBECO BRANCH LIBRARY
14116,SAINT HELENA BRANCH LIBRARY
14117,BERKELEY COUNTY LIBRARY: HANAHAN
14118,BERKELEY COUNTY LIBRARY: ST. STEPHEN
14119,BERKELEY COUNTY LIBRARY: GOOSE CREEK
14120,BERKELEY COUNTY LIBRARY: MONCKS CORNER
14121,BERKELEY COUNTY LIBRARY: DANIEL ISLAND
14122,BERKELEY COUNTY LIBRARY: SANGAREE
14123,BERKELEY COUNTY MOBILE LIBRARY
14124,CALHOUN COUNTY LIBRARY
14125,CALHOUN COUNTY LIBRARY BOOKMOBILE
14126,CHAPIN MEMORIAL LIBRARY
14127,VILLAGE BRANCH LIBRARY
14128,COOPER RIVER MEMORIAL BRANCH
14129,EDISTO BRANCH LIBRARY
14130,EDGAR ALLAN POE BRANCH LIBRARY
14131,MCCLELLANVILLE BRANCH LIBRARY
14132,FOLLY BEACH BRANCH LIBRARY
14133,ST. PAUL'S BRANCH LIBRARY
14134,JOHN L. DART BRANCH LIBRARY
14135,JAMES ISLAND BRANCH LIBRARY
14136,WEST ASHLEY BRANCH LIBRARY
14137,CHARLESTON COUNTY LIBRARY
14138,CHARLESTON COUNTY LIBRARY BOOKMOBILE
14139,DORCHESTER ROAD REGIONAL LIBRARY
14140,OTRANTO ROAD REGIONAL LIBRARY
14141,ST. ANDREWS PARISH REGIONAL LIBRARY
14142,MT. PLEASANT REGIONAL LIBRARY
14143,JOHN'S ISLAND REGIONAL LIBRARY
14144,BLACKSBURG PUBLIC LIBRARY
14145,CHEROKEE COUNTY PUBLIC LIBRARY BOOKMOBILE
14146,CHEROKEE COUNTY PUBLIC LIBRARY
14147,CHESTER COUNTY LIBRARY BOOKMOBILE
14148,GREAT FALLS BRANCH LIBRARY
14149,CHESTER COUNTY LIBRARY
14150,LEWISVILLE COMMUNITY LIBRARY
14151,MATHESON MEMORIAL LIBRARY
14152,PAGELAND COMMUNITY LIBRARY
14153,FANNIE D. LOWRY MEMORIAL LIBRARY
14154,MCBEE DEPOT LIBRARY
14155,CHESTERFIELD COUNTY LIBRARY SYSTEM
14156,CLARENDON COUNTY LIBRARY SYSTEM
14157,CLARENDON COUNTY LIBRARY SYSTEM BOOKMOBILE
14158,COLLETON COUNTY MEMORIAL LIBRARY
14159,EDISTO BEACH LIBRARY
14160,COLLETON COUNTY MEMORIAL LIBRARY BOOKMOBILE
14161,HARTSVILLE MEMORIAL LIBRARY
14162,LAMAR DISTRICT LIBRARY
14163,SOCIETY HILL LIBRARY
14164,DARLINGTON COUNTY LIBRARY SYSTEM
14165,SADIE CARMICHAEL BRANCH LIBRARY (LAKE VIEW)
14166,DILLON COUNTY LIBRARY BOOKMOBILE
14167,DILLON COUNTY LIBRARY SYSTEM
14168,LATTA BRANCH LIBRARY
14169,SUMMERVILLE BRANCH LIBRARY
14170,DORCHESTER COUNTY LIBRARY BOOKMOBILE
14171,DORCHESTER COUNTY LIBRARY: SAINT GEORGE
14172,FAIRFIELD COUNTY LIBRARY
14173,FAIRFIELD COUNTY LIBRARY BOOKMOBILE
14174,RIDGEWAY BRANCH LIBRARY
14175,JOHNSONVILLE PUBLIC LIBRARY
14176,LAKE CITY PUBLIC LIBRARY
14177,OLANTA PUBLIC LIBRARY
14178,TIMMONSVILLE PUBLIC LIBRARY
14179,FLORENCE COUNTY LIBRARY BOOKMOBILE
14180,FLORENCE COUNTY LIBRARY
14181,PAMPLICO BRANCH LIBRARY
14182,GEORGETOWN COUNTY LIBRARY
14183,ANDREWS BRANCH LIBRARY
14184,GEORGETOWN COUNTY LIBRARY BOOKMOBILE
14185,WACCAMAW BRANCH LIBRARY
14186,CARVER'S BAY BRANCH LIBRARY
14187,GREENVILLE COUNTY LIBRARY: HUGHES LIBRARY
14188,AUGUSTA ROAD BRANCH
14189,BEREA BRANCH
14190,PELHAM ROAD BRANCH
14191,FOUNTAIN INN BRANCH
14192,GREER BRANCH
14193,MAULDIN BRANCH
14194,SIMPSONVILLE BRANCH
14195,TRAVELERS REST BRANCH
14196,TAYLORS BRANCH
14197,ANDERSON ROAD BRANCH
14198,GREENVILLE COUNTY LIBRARY BOOKMOBILE
14199,CONWAY LIBRARY
14200,AYNOR LIBRARY
14201,NORTH MYRTLE BEACH LIBRARY
14202,LORIS LIBRARY
14203,SURFSIDE BEACH LIBRARY
14204,HORRY COUNTY MEMORIAL LIBRARY BOOKMOBILE
14205,SOCASTEE LIBRARY
14206,BUCKSPORT LIBRARY
14207,LITTLE RIVER LIBRARY
14208,GREEN SEA FLOYDS LIBRARY
14209,CAROLINA FOREST LIBRARY
14210,CAMDEN LIBRARY
14211,BETHUNE BRANCH LIBRARY
14212,KERSHAW COUNTY LIBRARY BOOKMOBILE
14213,ELGIN BRANCH LIBRARY
14214,LANCASTER COUNTY LIBRARY SYSTEM
14215,KERSHAW BRANCH LIBRARY
14216,LANCASTER COUNTY LIBRARY BOOKMOBILE
14217,DEL WEBB LIBRARY AT INDIAN LAND
14218,LAURENS COUNTY LIBRARY SYSTEM
14219,CLINTON PUBLIC LIBRARY
14220,LAURENS COUNTY LIBRARY BOOKMOBILE
14221,LEE COUNTY PUBLIC LIBRARY SYSTEM
14222,LEE COUNTY PUBLIC LIBRARY BOOKMOBILE
14223,LEXINGTON COUNTY PUBLIC LIBRARY SYSTEM
14224,CAYCE-WEST COLUMBIA BRANCH LIBRARY
14225,BATESBURG-LEESVILLE BRANCH LIBRARY
14226,IRMO BRANCH LIBRARY
14227,PELION BRANCH LIBRARY
14228,CHAPIN BRANCH LIBRARY
14229,GASTON BRANCH LIBRARY
14230,SWANSEA BRANCH LIBRARY
14231,GILBERT BRANCH LIBRARY
14232,LEXINGTON COUNTY PUBLIC LIBRARY BOOKMOBILE
14233,SOUTH CONGAREE - PINE RIDGE BRANCH
14234,MCCORMICK COUNTY LIBRARY
14235,MARION COUNTY LIBRARY
14236,MULLINS LIBRARY
14237,NICHOLS LIBRARY
14238,MARION COUNTY LIBRARY BOOKMOBILE
14239,MARLBORO COUNTY LIBRARY SYSTEM
14240,MARLBORO COUNTY LIBRARY BOOKMOBILE
14241,OCONEE COUNTY PUBLIC LIBRARY
14242,SENECA BRANCH LIBRARY
14243,WESTMINSTER BRANCH LIBRARY
14244,SALEM BRANCH LIBRARY
14245,OCONEE COUNTY PUBLIC LIBRARY BOOKMOBILE
14246,ORANGEBURG COUNTY LIBRARY COMMISSION
14247,MENTOR BRANCH LIBRARY
14248,HOLLY HILL BRANCH LIBRARY
14249,NORTH BRANCH LIBRARY
14250,ORANGEBURG COUNTY LIBRARY BOOKMOBILE
14251,SANTEE BRANCH LIBRARY
14252,SPRINGFIELD BRANCH LIBRARY
14253,PICKENS COUNTY LIBRARY
14254,VILLAGE BRANCH LIBRARY
14255,SARLIN COMMUNITY BRANCH
14256,CENTRAL CLEMSON REGIONAL BRANCH
14257,RICHLAND LIBRARY MAIN
14258,RICHLAND LIBRARY COOPER
14259,RICHLAND LIBRARY WHEATLEY
14260,RICHLAND LIBRARY EASTOVER
14261,RICHLAND LIBRARY SOUTHEAST
14262,RICHLAND LIBRARY NORTHEAST
14263,RICHLAND LIBRARY NORTH MAIN
14264,RICHLAND LIBRARY ST. ANDREWS
14265,RICHLAND LIBRARY BALLENTINE
14266,RICHLAND LIBRARY BLYTHEWOOD
14267,RICHLAND LIBRARY SANDHILLS
14268,SPARTANBURG COUNTY PUBLIC LIBRARY SYSTEM
14269,BOILING SPRINGS LIBRARY
14270,CHESNEE BRANCH LIBRARY
14271,INMAN BRANCH LIBRARY
14272,LANDRUM BRANCH LIBRARY
14273,MIDDLE TYGER BRANCH LIBRARY
14274,WESTSIDE BRANCH LIBRARY
14275,WOODRUFF BRANCH LIBRARY
14276,SPARTANBURG COUNTY PUBLIC LIBRARIES BKMOBILE
14277,PACOLET BRANCH LIBRARY
14278,COWPENS BRANCH LIBRARY
14279,SUMTER COUNTY PUBLIC LIBRARY
14280,SUMTER COUNTY LIBRARY BOOKMOBILE
14281,WESMARK BRANCH LIBRARY
14282,SOUTH SUMTER BRANCH LIBRARY
14283,UNION COUNTY CARNEGIE LIBRARY
14284,WILLIAMSBURG COUNTY LIBRARY
14285,HEMINGWAY LIBRARY
14286,WILLIAMSBURG COUNTY LIBRARY BOOKMOBILE
14287,DR. C. E. MURRAY BRANCH
14288,YORK COUNTY LIBRARY
14289,CLOVER PUBLIC LIBRARY
14290,FORT MILL PUBLIC LIBRARY
14291,LAKE WYLIE PUBLIC LIBRARY
14292,YORK PUBLIC LIBRARY
14293,YORK COUNTY LIBRARY BOOKMOBILE
14294,NEWBERRY COUNTY LIBRARY
14295,WHITMIRE MEMORIAL LIBRARY
14296,SALUDA COUNTY LIBRARY
14297,ABBEVILLE COUNTY LIBRARY
14298,AGNEW BRANCH LIBRARY
14299,CALHOUN FALLS BRANCH LIBRARY
14300,GREENWOOD COUNTY LIBRARY
14301,NINETY-SIX BRANCH LIBRARY
14302,WARE SHOALS BRANCH LIBRARY
14303,GREENWOOD COUNTY LIBRARY BOOKMOBILE
14304,WESSINGTON PUBLIC LIBRARY
14305,ALCESTER PUBLIC LIBRARY
14306,BERESFORD PUBLIC LIBRARY
14307,BROOKINGS PUBLIC LIBRARY
14308,CANTON PUBLIC LIBRARY
14309,CENTERVILLE COMMUNITY LIBRARY
14310,DELL RAPIDS CARNEGIE PUBLIC LIBRARY
14311,ELK POINT-JEFFERSON COMMUNITY/SCHOOL LIBRARY
14312,ELKTON SCHOOL/COMMUNITY LIBRARY
14313,MOODY COUNTY RESOURCE CENTER
14314,COLMAN COMMUNITY LIBRARY- MOODY COUNTY
14315,FREEMAN PUBLIC LIBRARY
14316,HURLEY PUBLIC LIBRARY
14317,IRENE SCHOOL/COMMUNITY LIBRARY
14318,LENNOX COMMUNITY LIBRARY
14319,MADISON PUBLIC LIBRARY
14320,MENNO COMMUNITY-SCHOOL LIBRARY
14321,PARKER PUBLIC LIBRARY
14322,TYNDALL PUBLIC LIBRARY
14323,SCOTLAND COMMUNITY LIBRARY
14324,EDITH B SIEGRIST VERMILLION PUBLIC LIBRARY
14325,VIBORG PUBLIC LIBRARY
14326,YANKTON COMMUNITY LIBRARY
14327,HAMLIN-CODINGTON REGIONAL LIBRARY
14328,HAMLIN-CODINGTON REGIONAL LIBRARY-BOOKMOBILE
14329,WATERTOWN REGIONAL LIBRARY
14330,EMIL M. LARSON LIBRARY
14331,HAZEL L. MEYER MEMORIAL LIBRARY
14332,GARY PUBLIC LIBRARY
14333,DOROTHEE PIKE MEMORIAL LIBRARY
14334,GRANT COUNTY-STOCKHOLM BRANCH
14335,GRANT COUNTY-BIG STONE CITY BRANCH
14336,GRANT COUNTY-REVILLO BRANCH
14337,GRANT COUNTY PUBLIC LIBRARY
14338,GRANT COUNTY-STRANDBURG BRANCH
14339,SISSETON MEMORIAL LIBRARY
14340,WAUBAY PUBLIC LIBRARY
14341,WEBSTER PUBLIC LIBRARY
14342,MITCHELL PUBLIC LIBRARY
14343,HANSON COMMUNITY LIBRARY
14344,ARMOUR-CARNEGIE PUBLIC LIBRARY
14345,AVON PUBLIC LIBRARY
14346,COZARD MEMORIAL LIBRARY
14347,HYDE COUNTY LIBRARY
14348,HOWARD PUBLIC LIBRARY
14349,HURON PUBLIC LIBRARY
14350,KIMBALL PUBLIC LIBRARY
14351,LAKE ANDES CARNEGIE LIBRARY
14352,HAND COUNTY LIBRARY
14353,PARKSTON PUBLIC LIBRARY
14354,PLANKINTON COMMUNITY LIBRARY
14355,HANSON-MCCOOK REGIONAL LIBRARY
14356,HANSON-MCCOOK REGIONAL LIBRARY-BOOKMOBILE
14357,WAGNER PUBLIC LIBRARY
14358,WESSINGTON SPRINGS CARNEGIE LIBRARY
14359,WHITE LAKE COMMUNITY LIBRARY
14360,WOONSOCKET COMMUNITY LIBRARY
14361,ALEXANDER MITCHELL PUBLIC LIBRARY
14362,REVEREND MARTIN BIEBER PUBLIC LIBRARY
14363,BRITTON PUBLIC LIBRARY
14364,SHERWOOD MEMORIAL LIBRARY
14365,KATHRYN SCHULKOSKI PUBLIC LIBRARY
14366,FAULK COUNTY LIBRARY
14367,EMMA BURNHAM PUBLIC LIBRARY
14368,POTTER COUNTY FREE LIBRARY
14369,POTTER COUNTY FREE LIBRARY BOOKMOBILE
14370,M. P. BEEBE MEMORIAL LIBRARY
14371,LEOLA PUBLIC LIBRARY
14372,REDFIELD CARNEGIE LIBRARY
14373,SELBY COMMUNITY/SCHOOL LIBRARY
14374,R. E. RAWLINS MUNICIPAL LIBRARY
14375,BURKE PUBLIC LIBRARY
14376,GREGORY PUBLIC LIBRARY
14377,JACKSON COUNTY LIBRARY
14378,LONG VALLEY BRANCH JACKSON COUNTY LIBRARY
14379,INTERIOR BRANCH JACKSON COUNTY LIBRARY
14380,HAAKON COUNTY PUBLIC LIBRARY
14381,PLATTE PUBLIC LIBRARY
14382,WAKONDA COMMUNITY LIBRARY
14383,SULLY AREA LIBRARY
14384,PRESHO PUBLIC LIBRARY
14385,TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL
14386,TRIPP COUNTY LIBRARY COLOME BRANCH
14387,A. H. BROWN PUBLIC LIBRARY
14388,FAITH PUBLIC LIBRARY
14389,LEMMON PUBLIC LIBRARY
14390,MCLAUGHLIN PUBLIC LIBRARY
14391,DEWEY COUNTY LIBRARY
14392,RAPID CITY PUBLIC LIBRARY
14393,RAPID CITY PUBLIC LIBRARY - NORTH BRANCH
14394,RAPID CITY PUBLIC LIBRARY - EAST BRANCH
14395,NORTHWEST REGIONAL LIBRARY
14396,NORTHWEST REGIONAL LIBRARY-BOOKMOBILE
14397,BELLE FOURCHE PUBLIC LIBRARY
14398,CUSTER COUNTY LIBRARY
14399,CUSTER COUNTY HERMOSA BRANCH LIBRARY
14400,DEADWOOD PUBLIC LIBRARY
14401,EDGEMONT PUBLIC LIBRARY
14402,HILL CITY PUBLIC LIBRARY
14403,HOT SPRINGS PUBLIC LIBRARY
14404,KEYSTONE TOWN LIBRARY
14405,PHOEBE APPERSON HEARST FREE LIBRARY
14406,NEWELL PUBLIC LIBRARY
14407,GRACE BALLOCH MEMORIAL LIBRARY
14408,STURGIS PUBLIC LIBRARY
14409,STURGIS PUBLIC LIBRARY - BOOKMOBILE
14410,WALL COMMUNITY LIBRARY
14411,WHITEWOOD PUBLIC LIBRARY
14412,CLEAR LAKE CITY LIBRARY
14413,WILMOT PUBLIC LIBRARY
14414,KENNEBEC PUBLIC LIBRARY
14415,BENNETT COUNTY LIBRARY
14416,WAGE MEMORIAL LIBRARY
14417,TRIPP PUBLIC LIBRARY
14418,DAKOTA CLUB LIBRARY
14419,LANGFORD PUBLIC LIBRARY
14420,CROOKS BRANCH-SIOUXLAND LIBRARIES
14421,BALTIC BRANCH-SIOUXLAND
14422,BRANDON BRANCH-SIOUXLAND LIBRARIES
14423,COLTON BRANCH-SIOUXLAND LIBRARIES
14424,GARRETSON BRANCH-SIOUXLAND LIBRARIES
14425,HUMBOLDT BRANCH-SIOUXLAND LIBRARIES
14426,VALLEY SPRINGS BRANCH-SIOUXLAND LIBRARIES
14427,HARTFORD-WEST CENTRAL BRANCH-SIOUXLAND LIBRARIES
14428,CAILLE BRANCH-SIOUXLAND LIBRARIES
14429,RONNING BRANCH-SIOUXLAND LIBRARIES
14430,CROOKS BRANCH BOOKMOBILE-SIOUXLAND LIBRARIES
14431,SIOUXLAND LIBRARIES
14432,OAK VIEW BRANCH-SIOUXLAND LIBRARIES
14433,PRAIRIE WEST BRANCH-SIOUXLAND LIBRARIES
14434,SISSETON WAHPETON COMMUNITY COLLEGE LIBRARY
14435,SINTE GLESKA UNIVERSITY LIBRARY
14436,BISON PUBLIC LIBRARY
14437,EAGLE BUTTE COLLEGE CENTER-OLC
14438,HE SAPA COLLEGE CENTER-OLC
14439,OGLALA LAKOTA COLLEGE LIBRARY RESOURCE CENTER
14440,PAHIN SINTE COLLEGE CENTER-OLC
14441,WOUNDED KNEE COLLEGE CENTER-OLC
14442,WHITE CLAY COLLEGE CENTER-OLC
14443,PEJUTA HAKA COLLEGE CENTER-OLC
14444,PINE RIDGE VILLAGE COLLEGE CENTER-OLC
